股票代號,股票名稱,收盤價,K值,D值,KD狀態,RSI,DIF,MACD,柱狀圖,MACD狀態,BB上軌,BB中軌,BB下軌,BB位置,成交量張,5日均量張,量比,市值億,本益比,EPS,每股配息,殖利率,更新時間
6885,全福生技,28.85,49.5,38.24,K>D,55.7,-0.24,-0.42,0.17,DIF>MACD,29.68,27.84,26.01,77.5,2573,794,3.24,38.43,,,,,2026-02-09 17:37:18
6887,寶綠特-KY,51.3,16.38,27.18,K<D,17.61,-1.5,-0.65,-0.85,DIF<MACD,66.07,60.22,54.37,-26.2,148,56,2.62,38.02,6.85,7.49,3.96,7.72,2026-02-09 17:37:19
6890,來億-KY,209.0,9.19,9.39,K<D,25.36,-10.16,-7.48,-2.68,DIF<MACD,262.03,233.15,204.27,8.2,787,921,0.85,521.25,14.9,14.03,9.0,4.31,2026-02-09 17:37:21
6901,鑽石投資,16.05,8.37,13.62,K<D,34.74,-0.2,0.01,-0.22,DIF<MACD,18.85,17.31,15.77,9.1,476,541,0.88,136.74,,,,,2026-02-09 17:37:22
6902,GOGOLOOK,78.3,65.51,67.22,K<D,59.74,0.64,0.72,-0.07,DIF<MACD,81.62,78.04,74.46,53.6,33,38,0.87,27.69,652.5,0.12,,,2026-02-09 17:37:23
6906,現觀科,71.0,12.0,19.44,K<D,18.26,-1.64,-1.2,-0.44,DIF<MACD,84.08,78.42,72.77,-15.7,147,72,2.05,22.89,29.34,2.42,3.33,4.69,2026-02-09 17:37:24
6909,創控,41.0,15.52,12.98,K>D,11.64,-0.54,0.37,-0.91,DIF<MACD,54.86,46.17,37.49,20.2,220,309,0.71,27.56,41.84,0.98,1.0,2.44,2026-02-09 17:37:25
6914,阜爾運通,142.0,47.47,35.05,K>D,38.89,-1.12,-1.09,-0.02,DIF<MACD,147.51,143.03,138.54,38.6,31,37,0.86,94.04,15.32,9.27,6.0,4.23,2026-02-09 17:37:26
6916,華凌,18.15,15.1,13.36,黃金交叉,20.31,-0.17,-0.05,-0.12,DIF<MACD,20.13,18.66,17.19,32.6,778,184,4.23,12.25,,,0.28,1.54,2026-02-09 17:37:28
6918,愛派司,82.9,49.93,56.98,K<D,56.67,-0.13,-0.51,0.37,DIF>MACD,86.82,82.7,78.57,52.5,37,56,0.66,28.24,15.41,5.38,4.0,4.83,2026-02-09 17:37:29
6919,康霈*,163.0,49.05,58.75,K<D,50.0,3.14,3.13,0.01,DIF>MACD,176.01,163.53,151.04,47.9,10448,7319,1.43,2531.35,69.07,,,,2026-02-09 17:37:30
6921,嘉雨思-創,81.2,72.58,75.36,K<D,72.58,4.84,3.43,1.41,DIF>MACD,92.43,70.76,49.09,74.1,88,166,0.53,25.85,117.68,0.69,,,2026-02-09 17:37:31
6923,中台,91.9,15.18,18.63,K<D,13.64,-2.03,-1.42,-0.61,DIF<MACD,106.26,98.17,90.07,11.3,361,236,1.53,84.08,31.91,2.88,4.02,4.37,2026-02-09 17:37:32
6924,榮惠-KY創,55.7,1.69,3.67,K<D,2.01,-3.27,-1.72,-1.54,DIF<MACD,78.82,65.96,53.1,10.1,16,15,1.01,11.61,13.14,4.24,5.5,9.87,2026-02-09 17:37:33
6928,攸泰科技,49.5,18.99,20.73,K<D,29.65,-0.68,-0.07,-0.61,DIF<MACD,58.54,53.19,47.85,15.5,48,121,0.4,42.57,,,0.5,1.01,2026-02-09 17:37:35
6931,青松健康,53.2,9.03,13.59,K<D,28.04,-1.83,-1.68,-0.16,DIF<MACD,60.31,56.66,53.01,2.6,80,272,0.3,35.19,52.16,1.02,0.72,1.35,2026-02-09 17:37:36
6933,AMAX-KY,132.5,19.33,16.56,黃金交叉,28.77,-5.25,-4.41,-0.84,DIF<MACD,154.78,141.2,127.62,18.0,66,74,0.89,56.12,24.22,5.47,2.0,1.51,2026-02-09 17:37:37
6936,永鴻生技,36.0,40.96,41.42,K<D,62.22,0.09,0.06,0.03,DIF>MACD,36.27,35.75,35.22,74.1,80,67,1.2,26.21,20.81,1.73,1.69,4.69,2026-02-09 17:37:38
6937,天虹,233.0,58.97,46.13,K>D,53.63,-1.66,-2.63,0.97,黃金交叉,239.23,221.15,203.07,82.8,742,664,1.12,157.03,57.25,4.07,2.1,0.9,2026-02-09 17:37:39
6944,兆聯實業,697.0,27.05,19.44,K>D,32.75,-2.97,5.99,-8.96,DIF<MACD,789.75,726.45,663.15,26.7,499,455,1.1,534.51,24.29,28.7,14.0,2.01,2026-02-09 17:37:40
6949,沛爾生醫-創,685.0,95.29,94.49,K>D,92.18,79.46,60.69,18.78,DIF>MACD,741.4,501.77,262.15,88.2,105,115,0.91,443.59,,,,,2026-02-09 17:37:42
6951,青新-創,77.9,43.34,46.7,K<D,63.44,0.97,0.94,0.03,DIF>MACD,79.56,76.87,74.17,69.2,58,58,1.01,35.83,13.71,5.68,3.8,4.88,2026-02-09 17:37:43
6952,大武山,43.7,28.14,33.99,K<D,56.56,0.2,0.13,0.07,DIF>MACD,44.65,43.39,42.12,62.5,17,23,0.75,29.43,,,2.0,4.58,2026-02-09 17:37:44
6955,邦睿生技-創,177.0,91.31,87.85,K>D,69.74,4.41,3.15,1.26,DIF>MACD,177.39,165.03,152.66,98.4,20,20,0.98,43.9,45.04,3.93,1.3,0.73,2026-02-09 17:37:45
6957,裕慶-KY,181.5,47.02,50.44,K<D,41.03,-3.2,-3.53,0.33,DIF>MACD,199.39,188.45,177.51,18.2,127,113,1.13,99.51,15.74,11.53,13.16,7.25,2026-02-09 17:37:46
6958,日盛台駿,15.0,8.39,14.43,K<D,33.33,-0.18,-0.17,-0.0,DIF<MACD,15.49,15.18,14.88,19.5,36,31,1.15,66.49,,,0.2,1.33,2026-02-09 17:37:48
6962,奕力-KY,37.25,14.59,28.89,K<D,37.5,-0.26,-0.07,-0.2,DIF<MACD,40.85,38.97,37.09,4.2,2107,1900,1.11,183.42,9.99,3.73,2.0,5.37,2026-02-09 17:37:49
6965,中傑-KY,82.8,21.12,18.93,K>D,51.02,-0.74,-0.53,-0.2,DIF<MACD,87.76,83.88,79.99,36.2,73,53,1.39,129.47,14.01,5.91,6.0,7.25,2026-02-09 17:37:50
6969,成信實業*-創,31.45,31.34,30.14,K>D,43.17,-0.22,0.05,-0.27,DIF<MACD,38.09,33.27,28.45,31.1,18,14,1.2,12.13,,,,,2026-02-09 17:37:51
6988,威力暘-創,18.95,62.39,78.27,K<D,64.85,1.31,1.33,-0.02,DIF<MACD,21.74,18.5,15.26,57.0,386,164,2.34,9.02,,,0.45,2.37,2026-02-09 17:37:52
6994,富威電力,88.7,26.87,22.73,黃金交叉,40.15,-1.77,-1.23,-0.54,DIF<MACD,98.09,91.68,85.27,26.7,185,243,0.76,62.53,50.4,1.76,0.95,1.07,2026-02-09 17:37:53
7610,聯友金屬-創,241.0,76.46,63.71,K>D,64.34,17.42,16.57,0.85,黃金交叉,226.86,201.0,175.14,127.3,2033,1294,1.57,117.13,130.98,1.84,0.2,0.08,2026-02-09 17:37:54
7631,聚賢研發-創,121.0,54.86,48.64,K>D,30.77,-2.43,-2.23,-0.19,DIF<MACD,129.63,123.72,117.82,26.9,45,23,1.96,24.37,24.59,4.92,3.18,2.63,2026-02-09 17:37:56
7705,三商餐飲,39.6,41.68,42.71,K<D,52.46,-0.07,-0.06,-0.0,DIF<MACD,40.31,39.72,39.13,39.8,19,54,0.36,26.16,31.18,1.27,3.8,9.6,2026-02-09 17:37:57
7711,永擎,223.0,27.38,21.68,K>D,40.31,-11.84,-12.18,0.34,黃金交叉,258.5,232.88,207.25,30.7,157,178,0.88,139.14,18.83,11.84,4.0,1.79,2026-02-09 17:37:58
7721,微程式,47.2,20.05,22.2,K<D,39.25,-0.52,-0.46,-0.06,DIF<MACD,49.36,48.08,46.81,15.4,22,44,0.51,26.13,92.55,0.51,2.0,4.24,2026-02-09 17:37:59
7722,LINEPAY,430.0,4.74,8.09,K<D,36.74,-26.48,-23.33,-3.15,DIF<MACD,541.22,479.75,418.28,9.5,193,259,0.75,292.4,50.95,8.44,1.5,0.35,2026-02-09 17:38:00
7730,暉盛-創,101.5,54.9,44.57,K>D,43.59,1.34,1.82,-0.48,DIF<MACD,105.08,100.42,95.77,61.6,67,43,1.57,37.35,59.36,1.71,1.0,0.99,2026-02-09 17:38:02
7732,金興精密,37.75,43.53,29.6,K>D,38.0,-0.67,-0.66,-0.02,DIF<MACD,39.91,38.03,36.15,42.6,10,6,1.56,24.04,19.16,1.97,2.0,5.3,2026-02-09 17:38:03
7736,虎山,87.1,21.83,17.09,黃金交叉,36.0,-0.83,-0.6,-0.23,DIF<MACD,93.44,88.53,83.61,35.5,4,15,0.25,65.83,15.42,5.65,3.52,4.04,2026-02-09 17:38:04
7740,熙特爾-創,139.0,7.28,9.24,K<D,9.3,-4.91,-2.03,-2.88,DIF<MACD,185.51,160.43,135.34,7.3,79,65,1.23,73.95,42.25,3.29,,,2026-02-09 17:38:05
7749,意騰-KY,423.5,36.06,24.79,黃金交叉,48.36,-7.39,-6.53,-0.86,DIF<MACD,447.3,422.07,396.85,52.8,379,213,1.78,196.87,37.91,11.17,5.25,1.24,2026-02-09 17:38:06
7750,新代,1140.0,90.11,87.88,K>D,85.53,63.77,44.95,18.81,DIF>MACD,1134.17,952.1,770.03,101.6,752,661,1.14,817.93,43.36,26.29,11.0,0.96,2026-02-09 17:38:08
7765,中華資安,264.0,73.49,54.26,K>D,48.78,-3.38,-4.08,0.7,DIF>MACD,272.09,262.3,252.51,58.7,31,38,0.84,107.39,22.82,11.57,9.22,3.49,2026-02-09 17:38:09
7769,鴻勁,3850.0,62.65,64.43,K<D,72.05,127.04,139.44,-12.4,DIF<MACD,3946.14,3673.75,3401.36,82.4,1095,1012,1.08,6926.27,58.62,65.68,22.5,0.58,2026-02-09 17:38:10
7780,大研生醫*,25.85,53.02,55.43,K<D,60.74,2.13,2.25,-0.12,DIF<MACD,31.82,24.41,17.01,59.7,11709,5277,2.22,209.39,56.2,0.46,0.34,1.32,2026-02-09 17:38:12
7786,東方風能,143.0,7.8,12.32,K<D,19.64,-3.95,-2.56,-1.39,DIF<MACD,170.87,157.18,143.48,-1.7,244,174,1.41,250.77,13.41,10.66,2.0,1.4,2026-02-09 17:38:13
7788,松川精密,167.0,29.21,50.35,K<D,63.21,10.48,12.18,-1.7,DIF<MACD,207.84,164.65,121.46,52.7,359,560,0.64,133.18,40.73,4.1,2.5,1.5,2026-02-09 17:38:14
7791,皇家可口,69.8,13.1,16.37,K<D,28.13,-0.55,-0.46,-0.09,DIF<MACD,72.67,71.09,69.52,9.0,107,55,1.94,48.86,11.73,5.95,3.3,4.73,2026-02-09 17:38:15
7795,長廣,378.0,42.39,59.37,K<D,57.51,35.0,39.62,-4.62,DIF<MACD,472.33,364.8,257.27,56.1,519,1109,0.47,297.97,125.58,3.01,3.0,0.79,2026-02-09 17:38:16
7799,禾榮科,443.0,39.23,45.79,K<D,49.2,-4.84,-10.21,5.37,DIF>MACD,471.79,436.9,402.01,58.7,366,796,0.46,697.78,,,,,2026-02-09 17:38:18
8011,台通,20.25,13.57,15.56,K<D,22.5,-0.51,-0.34,-0.17,DIF<MACD,23.65,21.66,19.67,14.5,1095,1085,1.01,33.6,7.64,2.65,1.4,6.91,2026-02-09 17:38:19
8016,矽創,192.5,47.21,48.0,K<D,51.67,1.92,2.46,-0.54,DIF<MACD,196.61,191.82,187.04,57.1,520,463,1.12,229.02,14.05,13.7,12.0,6.23,2026-02-09 17:38:20
8021,尖點,198.5,28.89,31.54,K<D,39.0,3.77,8.82,-5.05,DIF<MACD,243.72,216.97,190.23,15.5,10340,4093,2.53,287.91,98.76,2.01,1.2,0.6,2026-02-09 17:38:21
8028,昇陽半導體,166.0,22.04,18.51,K>D,34.15,-3.54,-1.73,-1.81,DIF<MACD,192.12,175.32,158.53,22.2,2260,2439,0.93,288.96,40.59,4.09,2.2,1.33,2026-02-09 17:38:22
8033,雷虎,139.0,15.12,19.61,K<D,33.77,-2.22,-0.05,-2.17,DIF<MACD,163.26,148.2,133.14,19.5,2490,2996,0.83,212.16,147.87,0.94,,,2026-02-09 17:38:23
8039,台虹,85.0,26.05,27.32,K<D,39.27,-0.31,0.48,-0.79,DIF<MACD,94.26,88.19,82.12,23.7,4037,6141,0.66,223.33,67.46,1.26,2.5,2.94,2026-02-09 17:38:25
8045,達運光電,75.0,11.99,24.33,K<D,52.62,-0.13,0.55,-0.68,DIF<MACD,88.81,78.3,67.8,34.3,231,258,0.89,71.27,91.46,0.82,1.97,2.63,2026-02-09 17:38:26
8046,南電,416.5,79.33,78.77,黃金交叉,65.24,34.21,32.76,1.45,DIF>MACD,457.06,357.23,257.39,79.7,3644,2961,1.23,2691.28,289.24,1.44,1.0,0.24,2026-02-09 17:38:27
8070,長華*,43.25,10.04,20.36,K<D,28.57,-0.26,0.4,-0.66,DIF<MACD,50.45,46.86,43.26,-0.2,1416,2228,0.64,305.03,22.07,1.96,2.71,6.27,2026-02-09 17:38:28
8072,陞泰,30.7,28.85,23.31,K>D,32.5,-0.17,-0.0,-0.17,DIF<MACD,33.52,31.42,29.31,33.1,407,317,1.28,24.56,31.33,0.98,1.0,3.26,2026-02-09 17:38:29
8081,致新,228.0,17.6,31.54,K<D,51.63,4.37,6.07,-1.7,DIF<MACD,250.93,230.8,210.67,43.0,293,441,0.66,195.46,13.09,17.42,16.0,7.02,2026-02-09 17:38:31
8101,華冠,16.25,46.86,32.79,黃金交叉,63.04,-0.18,-0.22,0.04,黃金交叉,16.49,15.63,14.77,86.2,1,2,0.37,7.79,6.35,2.56,,,2026-02-09 17:38:32
8103,瀚荃,96.4,54.77,40.66,K>D,47.86,0.25,0.42,-0.17,DIF<MACD,102.11,93.77,85.43,65.8,5337,2874,1.86,64.27,24.1,4.0,4.87,5.05,2026-02-09 17:38:33
8104,錸寶,36.1,21.72,31.76,K<D,46.8,0.96,1.38,-0.42,DIF<MACD,41.75,37.5,33.26,33.5,1527,2078,0.74,37.24,103.14,,0.1,0.28,2026-02-09 17:38:34
8105,凌巨,11.8,12.24,11.69,K>D,19.77,-0.25,0.0,-0.26,DIF<MACD,15.31,13.14,10.97,19.2,1784,2905,0.61,52.1,53.64,,0.1,0.85,2026-02-09 17:38:35
8110,華東,61.5,10.52,16.48,K<D,24.51,-0.51,2.89,-3.4,DIF<MACD,92.43,75.76,59.09,7.2,27360,41163,0.66,311.03,51.25,1.2,0.2,0.33,2026-02-09 17:38:37
8112,至上,72.5,23.94,29.14,K<D,45.26,-1.04,-0.02,-1.01,DIF<MACD,84.49,76.41,68.33,25.8,12456,24481,0.51,378.66,44.48,1.63,3.35,4.62,2026-02-09 17:38:38
8114,振樺電,171.5,14.95,17.63,K<D,21.78,-2.36,0.26,-2.62,DIF<MACD,208.91,189.05,169.19,5.8,734,622,1.18,130.91,8.98,19.09,7.76,4.52,2026-02-09 17:38:39
8131,福懋科,65.8,16.37,26.73,K<D,42.91,1.45,3.64,-2.19,DIF<MACD,84.7,72.36,60.03,23.4,5963,8897,0.67,290.98,84.36,0.78,1.45,2.2,2026-02-09 17:38:41
8150,南茂,53.6,11.36,14.5,K<D,10.13,0.05,2.12,-2.08,DIF<MACD,73.65,61.91,50.17,14.6,19627,19175,1.02,372.74,595.56,0.09,1.23,2.29,2026-02-09 17:38:42
8162,微矽電子-創,36.25,14.03,21.11,K<D,54.07,0.03,0.33,-0.3,DIF<MACD,39.73,37.24,34.76,30.0,61,52,1.16,24.9,18.03,2.01,1.0,2.76,2026-02-09 17:38:43
8163,達方,30.65,23.03,27.49,K<D,36.36,-0.04,0.11,-0.15,DIF<MACD,33.25,31.75,30.25,13.3,389,544,0.72,84.59,35.64,0.86,2.0,6.53,2026-02-09 17:38:45
8201,無敵,13.95,24.51,28.34,K<D,45.92,-0.06,0.08,-0.14,DIF<MACD,15.94,14.59,13.23,26.5,79,146,0.54,8.7,,,,,2026-02-09 17:38:46
8210,勤誠,931.0,50.31,55.5,K<D,53.22,8.46,4.22,4.24,DIF>MACD,1033.99,948.4,862.81,39.8,4887,4292,1.14,1166.72,39.38,23.64,7.49,0.8,2026-02-09 17:38:47
8213,志超,34.6,31.68,48.59,K<D,46.93,0.47,0.62,-0.14,DIF<MACD,37.21,35.46,33.72,25.3,620,1331,0.47,91.47,13.46,2.57,1.38,3.99,2026-02-09 17:38:48
8215,明基材,20.15,42.01,36.81,K>D,42.2,0.05,0.09,-0.04,DIF<MACD,21.73,20.46,19.18,38.0,694,2125,0.33,64.62,1007.5,0.02,0.62,3.08,2026-02-09 17:38:49
8222,寶一,39.6,12.22,10.04,黃金交叉,24.54,-0.62,-0.23,-0.39,DIF<MACD,45.2,41.96,38.71,13.7,271,316,0.86,27.16,64.92,0.61,0.7,1.77,2026-02-09 17:38:51
8249,菱光,61.9,64.97,58.05,K>D,55.68,2.21,2.11,0.09,DIF>MACD,65.38,58.45,51.53,74.9,4496,4017,1.12,83.56,14.13,4.38,2.02,3.26,2026-02-09 17:38:52
8261,富鼎,90.6,24.71,26.18,K<D,38.22,-0.3,0.31,-0.61,DIF<MACD,100.24,93.12,85.99,32.3,980,1512,0.65,107.7,16.18,5.6,3.19,3.52,2026-02-09 17:38:53
8271,宇瞻,123.5,43.61,28.09,K>D,46.0,-0.08,0.96,-1.04,DIF<MACD,134.35,118.4,102.45,66.0,9600,7337,1.31,158.24,33.38,3.7,2.21,1.79,2026-02-09 17:38:55
8341,日友,75.2,14.93,15.18,K<D,8.82,-1.27,-0.79,-0.48,DIF<MACD,88.35,79.7,71.04,24.0,183,212,0.86,97.76,16.38,4.59,3.8,5.05,2026-02-09 17:38:56
8367,建新國際,42.7,23.83,31.26,K<D,46.67,-0.14,-0.12,-0.02,DIF<MACD,43.64,43.1,42.57,12.4,13,25,0.5,39.36,13.02,3.28,2.8,6.56,2026-02-09 17:38:57
8374,羅昇,87.1,24.7,29.71,K<D,50.55,0.79,1.63,-0.85,DIF<MACD,96.77,88.72,80.68,39.9,429,581,0.74,97.77,79.18,1.1,0.45,0.52,2026-02-09 17:38:58
8404,百和興業-KY,23.05,21.11,17.43,K>D,37.78,-0.3,-0.23,-0.07,DIF<MACD,25.08,23.75,22.42,23.8,349,322,1.08,96.79,18.01,1.28,0.15,0.65,2026-02-09 17:39:00
8411,福貞-KY,12.05,70.87,74.08,K<D,52.38,-0.04,-0.05,0.01,DIF>MACD,12.17,12.05,11.92,51.9,49,66,0.74,26.32,21.52,,0.05,0.41,2026-02-09 17:39:01
8422,可寧衛*,32.55,6.5,10.35,K<D,13.16,0.08,1.47,-1.4,DIF<MACD,50.0,40.32,30.65,9.8,63084,37781,1.67,370.03,27.12,1.2,0.99,3.04,2026-02-09 17:39:02
8429,金麗-KY,7.4,8.26,14.07,K<D,42.39,-0.05,-0.03,-0.02,DIF<MACD,7.78,7.56,7.34,14.1,340,269,1.26,13.75,185.0,0.04,,,2026-02-09 17:39:03
8438,昶昕,53.8,14.9,22.72,K<D,37.03,2.38,4.67,-2.29,DIF<MACD,70.94,59.85,48.76,22.7,1862,1048,1.78,37.63,32.8,1.64,1.3,2.42,2026-02-09 17:39:05
8442,威宏-KY,70.0,36.0,27.78,黃金交叉,48.1,-0.37,-0.22,-0.15,DIF<MACD,72.63,70.36,68.09,42.1,38,35,1.08,49.12,12.5,5.6,6.41,9.16,2026-02-09 17:39:06
8443,阿瘦,11.5,67.57,65.72,K>D,50.0,0.07,0.06,0.01,DIF>MACD,11.72,11.41,11.09,65.3,15,67,0.24,7.68,,,0.2,1.74,2026-02-09 17:39:07
8454,富邦媒,187.5,33.73,26.82,K>D,25.71,-5.48,-5.59,0.11,黃金交叉,206.36,193.72,181.09,25.4,226,356,0.64,496.83,15.61,12.01,12.19,6.5,2026-02-09 17:39:08
8462,柏文,141.0,46.12,36.45,K>D,32.65,-3.05,-2.64,-0.4,DIF<MACD,158.78,146.7,134.62,26.4,198,157,1.26,111.8,19.34,7.29,4.2,2.98,2026-02-09 17:39:09
8463,潤泰材,26.7,54.56,48.43,K>D,40.54,-0.05,-0.05,-0.01,DIF<MACD,27.12,26.76,26.39,42.1,37,46,0.8,40.05,12.54,2.13,1.1,4.12,2026-02-09 17:39:11
8464,億豐,415.5,31.4,40.98,K<D,42.6,7.57,9.12,-1.55,DIF<MACD,432.39,415.95,399.51,48.6,429,739,0.58,1217.5,18.59,22.35,14.5,3.49,2026-02-09 17:39:12
8466,美吉吉-KY,22.15,15.7,15.74,K<D,16.67,-0.04,0.03,-0.07,DIF<MACD,24.0,22.55,21.1,36.2,58,33,1.72,17.6,39.55,0.56,1.2,5.42,2026-02-09 17:39:13
8467,波力-KY,182.0,49.36,56.44,K<D,35.0,5.06,6.04,-0.98,DIF<MACD,197.55,186.65,175.75,28.7,113,93,1.21,89.82,14.36,12.67,4.06,2.23,2026-02-09 17:39:14
8473,山林水,37.0,23.6,19.11,K>D,26.03,-0.23,0.09,-0.32,DIF<MACD,42.03,38.66,35.29,25.3,431,393,1.09,66.92,18.23,2.03,0.73,1.97,2026-02-09 17:39:15
8476,台境*,17.7,7.33,9.73,K<D,11.81,-0.35,0.07,-0.42,DIF<MACD,24.85,20.5,16.15,17.8,775,808,0.96,28.55,196.67,0.09,1.02,5.76,2026-02-09 17:39:16
8478,東哥遊艇,179.0,17.28,23.19,K<D,26.32,-3.29,-2.45,-0.84,DIF<MACD,196.71,187.47,178.24,4.1,88,139,0.63,168.21,24.52,7.3,5.0,2.79,2026-02-09 17:39:17
8481,政伸,40.95,4.04,13.08,K<D,10.64,0.06,0.26,-0.2,DIF<MACD,43.27,42.08,40.9,2.2,8,25,0.32,27.27,12.56,3.26,2.55,6.23,2026-02-09 17:39:18
8482,商億-KY,48.7,69.38,63.7,K>D,43.75,-0.16,-0.18,0.02,DIF>MACD,50.68,48.83,46.98,46.4,5,3,1.56,51.18,16.62,2.93,4.36,8.95,2026-02-09 17:39:20
8487,愛爾達-創,81.8,42.97,33.61,黃金交叉,59.32,0.51,0.52,-0.01,DIF<MACD,81.64,80.33,79.02,106.2,38,15,2.48,21.71,17.71,4.62,5.2,6.36,2026-02-09 17:39:21
8488,吉源-KY,9.93,22.84,16.0,K>D,48.74,-0.05,-0.04,-0.01,DIF<MACD,10.14,9.94,9.74,48.0,6,79,0.08,7.3,,,,,2026-02-09 17:39:22
8499,鼎炫-KY,271.5,19.38,18.79,黃金交叉,35.91,-13.6,-9.99,-3.61,DIF<MACD,337.65,302.43,267.2,6.1,141,138,1.02,111.76,25.26,10.75,8.06,2.97,2026-02-09 17:39:23
8926,台汽電,43.3,35.61,32.45,黃金交叉,52.38,0.39,0.44,-0.06,DIF<MACD,44.66,43.26,41.85,51.5,502,619,0.81,316.21,18.19,2.38,2.1,4.85,2026-02-09 17:39:24
8940,新天地,19.95,22.18,22.56,K<D,29.73,-0.13,-0.08,-0.05,DIF<MACD,20.87,20.41,19.94,0.7,47,56,0.84,13.46,26.25,0.76,,,2026-02-09 17:39:26
8996,高力,883.0,74.64,72.43,黃金交叉,69.5,59.16,53.2,5.96,DIF>MACD,863.6,757.65,651.7,109.2,3010,4431,0.68,810.14,134.19,6.58,4.02,0.46,2026-02-09 17:39:27
9103,美德醫療-DR,5.32,40.23,59.75,K<D,60.86,0.32,0.3,0.02,DIF>MACD,6.58,5.24,3.91,52.8,832,1287,0.65,28.99,,,,,2026-02-09 17:39:28
9105,泰金寶-DR,5.95,19.09,20.93,K<D,28.89,-0.01,0.03,-0.04,DIF<MACD,6.63,6.21,5.78,19.7,8888,15250,0.58,621.78,28.33,0.21,0.18,3.03,2026-02-09 17:39:30
9110,越南控-DR,3.17,48.14,47.54,黃金交叉,53.45,0.01,0.0,0.01,DIF>MACD,3.22,3.11,2.99,77.0,12,51,0.23,28.77,,,,,2026-02-09 17:39:31
9136,巨騰-DR,7.45,10.95,12.0,K<D,22.14,-0.11,0.01,-0.12,DIF<MACD,8.97,8.06,7.14,16.9,289,267,1.08,63.0,,,,,2026-02-09 17:39:32
9801,9801,10.42,23.54,37.49,K<D,32.47,-0.11,-0.06,-0.04,DIF<MACD,11.38,10.98,10.58,-19.9,2467,2267,1.09,,,,,,2026-02-09 17:39:33
9802,鈺齊-KY,93.3,17.67,17.69,K<D,30.5,-2.42,-2.35,-0.07,DIF<MACD,102.84,97.01,91.18,18.2,955,994,0.96,187.53,12.99,7.18,5.1,5.47,2026-02-09 17:39:34
9902,台火,16.9,22.14,22.37,K<D,38.55,-0.14,-0.04,-0.09,DIF<MACD,18.32,17.25,16.18,33.7,201,161,1.25,16.57,563.33,0.03,0.3,1.78,2026-02-09 17:39:35
9904,寶成,31.0,42.59,31.68,K>D,44.87,-0.01,0.02,-0.03,DIF<MACD,31.82,31.03,30.25,47.9,6842,5408,1.27,913.5,8.2,3.78,1.7,5.48,2026-02-09 17:39:36
9905,大華,20.0,35.19,39.51,K<D,46.67,-0.0,0.01,-0.01,DIF<MACD,20.2,20.05,19.9,33.2,49,48,1.03,61.0,15.5,1.29,1.2,6.0,2026-02-09 17:39:38
9906,欣巴巴,44.6,44.94,37.97,K>D,31.65,-1.15,-1.13,-0.02,DIF<MACD,49.54,46.22,42.9,25.6,375,391,0.96,40.31,54.39,0.82,6.5,14.57,2026-02-09 17:39:39
9907,統一實,17.8,12.09,12.82,K<D,16.67,-0.17,-0.1,-0.07,DIF<MACD,19.24,18.36,17.48,18.2,1728,1809,0.96,281.09,12.99,1.37,0.97,5.45,2026-02-09 17:39:40
9908,大台北,29.85,39.56,34.4,黃金交叉,50.0,-0.03,-0.04,0.0,黃金交叉,29.98,29.83,29.68,57.5,101,127,0.8,149.51,17.46,1.71,1.2,4.02,2026-02-09 17:39:41
9910,豐泰,92.1,14.17,13.64,K>D,27.17,-4.94,-5.15,0.21,DIF>MACD,107.54,97.85,88.16,20.3,2031,1393,1.46,909.47,17.54,5.25,5.1,5.54,2026-02-09 17:39:42
9911,櫻花,85.1,59.5,47.94,K>D,57.38,0.19,0.09,0.1,DIF>MACD,85.52,84.27,83.02,83.2,384,347,1.11,187.29,14.38,5.92,4.7,5.52,2026-02-09 17:39:43
9912,偉聯,12.0,27.89,28.56,K<D,50.0,-0.05,-0.05,-0.0,DIF<MACD,12.16,12.02,11.88,43.0,21,20,1.01,6.5,,,,,2026-02-09 17:39:45
9914,美利達,82.6,20.38,27.35,K<D,32.37,-0.37,0.09,-0.47,DIF<MACD,92.63,87.43,82.23,3.6,1768,1809,0.98,246.96,12.77,,4.0,4.84,2026-02-09 17:39:46
9917,中保科,105.0,16.38,13.47,K>D,25.0,-0.79,-0.58,-0.21,DIF<MACD,110.11,106.83,103.54,22.2,696,551,1.26,466.25,15.96,6.58,5.2,4.95,2026-02-09 17:39:47
9918,欣天然,39.5,55.33,65.99,K<D,47.83,-0.02,-0.01,-0.01,DIF<MACD,39.92,39.56,39.2,41.6,8,8,0.99,70.31,22.83,1.73,1.6,4.05,2026-02-09 17:39:48
9919,康那香,16.75,11.64,20.44,K<D,53.33,0.11,0.16,-0.06,DIF<MACD,18.59,16.95,15.31,43.9,451,677,0.67,32.72,,,0.2,1.19,2026-02-09 17:39:49
9921,巨大,87.5,16.41,22.89,K<D,26.52,-1.23,-0.76,-0.48,DIF<MACD,97.41,92.22,87.03,4.5,1521,2053,0.74,343.06,14.41,,2.2,2.51,2026-02-09 17:39:50
9924,福興,47.35,21.65,20.97,K>D,20.93,-1.05,-1.01,-0.04,DIF<MACD,51.05,48.95,46.85,12.0,99,64,1.54,71.39,10.81,4.38,5.88,12.42,2026-02-09 17:39:52
9925,新保,41.0,49.21,34.63,黃金交叉,59.37,-0.01,-0.01,0.0,黃金交叉,41.05,40.78,40.51,90.7,240,167,1.44,157.52,16.67,2.46,2.0,4.88,2026-02-09 17:39:53
