股票代號,股票名稱,收盤價,K值,D值,KD狀態,RSI,DIF,MACD,柱狀圖,MACD狀態,BB上軌,BB中軌,BB下軌,BB位置,成交量張,5日均量張,量比,市值億,本益比,每股配息,殖利率,更新時間,交易日
6931,青松健康,56.72,10.81,14.0,K<D,36.87,-1.65,-1.6,-0.05,DIF<MACD,61.73,57.88,54.04,15.96,81,477,0.65,36.78,54.51,0.72,1.29,2026-02-03 23:42:00,
6933,AMAX-KY,138.41,12.44,9.41,黃金交叉,19.86,-4.64,-3.82,-0.82,DIF<MACD,155.55,144.68,133.8,0.0,102,136,0.35,56.97,24.63,2.0,1.49,2026-02-03 23:42:01,
6936,永鴻生技,35.65,37.8,47.31,K<D,48.76,0.04,0.04,0.0,DIF>MACD,36.17,35.72,35.27,46.26,35,52,0.48,25.92,20.58,1.69,4.75,2026-02-03 23:42:02,
6937,天虹,205.37,20.7,13.27,K>D,19.4,-5.2,-2.94,-2.26,DIF<MACD,247.31,224.15,200.99,21.26,144,237,0.75,141.2,51.47,2.1,1.0,2026-02-03 23:42:04,
6944,兆聯實業,694.38,21.81,17.06,黃金交叉,32.72,5.24,15.37,-10.13,DIF<MACD,783.52,735.9,688.28,20.85,383,636,0.45,539.88,24.55,14.0,1.99,2026-02-03 23:42:05,
6949,沛爾生醫-創,571.98,87.28,93.44,K<D,89.93,62.86,41.4,21.46,DIF>MACD,643.44,436.35,229.26,96.43,83,291,0.72,381.42,,,,2026-02-03 23:42:06,
6951,青新-創,79.43,43.99,44.46,K>D,47.34,0.96,0.86,0.1,DIF>MACD,79.81,76.2,72.58,65.64,82,163,0.1,35.65,13.64,3.8,4.9,2026-02-03 23:42:07,
6952,大武山,42.31,37.04,41.47,K<D,53.51,0.11,0.03,0.08,DIF>MACD,44.25,43.16,42.07,62.44,32,67,0.53,29.16,,2.0,4.62,2026-02-03 23:42:08,
6955,邦睿生技-創,168.77,81.83,82.7,K<D,57.36,3.4,2.23,1.16,DIF>MACD,172.38,162.9,153.42,75.59,2,14,0.23,41.67,42.75,1.3,0.77,2026-02-03 23:42:09,
6957,裕慶-KY,183.97,39.88,28.96,K>D,27.43,-4.17,-4.08,-0.08,DIF<MACD,201.56,189.95,178.34,42.49,85,72,1.34,102.26,16.19,13.16,7.06,2026-02-03 23:42:11,
6958,日盛台駿,15.05,14.45,35.42,K<D,44.51,-0.18,-0.18,-0.0,DIF<MACD,15.53,15.24,14.96,1.11,19,33,0.35,66.49,,0.2,1.33,2026-02-03 23:42:12,
6962,奕力-KY,39.05,42.86,60.16,K<D,54.23,0.1,0.01,0.08,DIF>MACD,40.79,38.97,37.15,51.55,1895,3150,0.46,190.56,10.38,2.0,5.17,2026-02-03 23:42:13,
6965,中傑-KY,82.81,8.93,16.73,K<D,30.13,-0.75,-0.28,-0.47,DIF<MACD,89.3,84.86,80.43,3.08,91,128,1.05,126.96,13.74,6.0,7.39,2026-02-03 23:42:14,
6969,成信實業*-創,30.6,22.95,28.47,K<D,27.44,0.0,0.38,-0.37,DIF<MACD,38.46,33.06,27.66,28.82,7,23,0.1,11.88,,,,2026-02-03 23:42:15,
6988,威力暘-創,19.17,90.04,89.29,K>D,74.54,1.4,1.25,0.15,DIF>MACD,21.43,17.49,13.54,83.82,64,91,1.04,9.4,,0.45,2.28,2026-02-03 23:42:16,
6994,富威電力,84.62,9.81,24.33,K<D,32.5,-1.31,-0.51,-0.8,DIF<MACD,97.97,92.83,87.68,0.0,240,363,0.72,60.98,49.15,0.95,1.1,2026-02-03 23:42:18,
7610,聯友金屬-創,200.19,46.72,59.34,K<D,52.57,15.43,17.54,-2.11,DIF<MACD,222.58,190.15,157.72,60.36,728,1423,0.77,94.98,105.68,0.2,0.1,2026-02-03 23:42:19,
7631,聚賢研發-創,123.2,44.28,38.8,K>D,14.8,-2.5,-1.92,-0.58,DIF<MACD,141.7,127.38,113.05,24.89,6,21,0.49,24.27,24.44,3.18,2.64,2026-02-03 23:42:20,
7705,三商餐飲,39.63,38.37,49.51,K<D,33.92,-0.06,-0.09,0.03,DIF>MACD,40.33,39.7,39.07,31.15,113,65,1.44,26.03,31.02,3.8,9.64,2026-02-03 23:42:21,
7711,永擎,218.81,21.24,17.44,K>D,19.32,-13.29,-12.48,-0.81,DIF<MACD,271.2,241.1,211.0,5.37,138,268,0.58,135.71,18.4,4.0,1.84,2026-02-03 23:42:22,
7721,微程式,48.17,17.53,32.8,K<D,45.77,-0.47,-0.47,-0.01,DIF<MACD,49.21,48.22,47.22,15.27,54,66,1.19,26.41,93.53,2.0,4.19,2026-02-03 23:42:23,
7722,LINEPAY,450.06,11.5,13.93,K<D,31.32,-23.81,-20.52,-3.29,DIF<MACD,571.46,501.27,431.09,15.9,203,207,0.91,312.12,54.51,1.5,0.33,2026-02-03 23:42:24,
7730,暉盛-創,103.0,36.3,26.93,K<D,49.06,1.49,2.36,-0.88,DIF<MACD,105.24,99.85,94.45,55.59,54,36,1.95,36.98,58.43,1.0,1.0,2026-02-03 23:42:25,
7732,金興精密,36.77,12.45,10.19,黃金交叉,26.75,-0.79,-0.55,-0.24,DIF<MACD,40.86,38.58,36.3,7.66,15,9,1.53,23.53,18.76,2.0,5.41,2026-02-03 23:42:27,
7736,虎山,85.69,19.01,17.18,K<D,47.83,-0.53,-0.31,-0.22,DIF<MACD,93.42,88.68,83.93,22.1,29,23,0.92,65.22,15.27,3.52,4.08,2026-02-03 23:42:28,
7740,熙特爾-創,145.67,2.57,12.67,K<D,26.28,-2.39,0.27,-2.66,DIF<MACD,182.28,162.85,143.42,3.4,98,98,0.89,77.41,44.36,,,2026-02-03 23:42:29,
7749,意騰-KY,409.56,21.51,22.47,黃金交叉,48.36,-7.04,-4.99,-2.06,DIF<MACD,465.17,431.45,397.73,25.65,234,186,1.71,195.7,37.66,5.25,1.25,2026-02-03 23:42:30,
7750,新代,976.06,85.79,82.15,K>D,76.26,38.22,28.26,9.96,DIF>MACD,1016.12,905.35,794.58,92.57,348,340,0.84,714.61,37.97,11.0,1.1,2026-02-03 23:42:32,
7765,中華資安,264.73,33.96,23.85,黃金交叉,39.1,-5.02,-4.26,-0.75,DIF<MACD,282.95,265.77,248.6,43.79,52,47,1.46,106.17,22.56,9.22,3.53,2026-02-03 23:42:33,
7769,鴻勁,3758.5,87.23,80.08,K<D,74.08,153.37,148.83,4.54,DIF>MACD,3977.19,3580.75,3184.31,77.63,823,732,1.5,6935.26,58.74,22.5,0.58,2026-02-03 23:42:34,
7780,大研生醫*,26.21,44.99,65.81,K<D,72.68,2.42,2.22,0.2,DIF>MACD,31.27,22.66,14.04,71.66,3287,5570,0.44,211.01,57.89,0.34,1.31,2026-02-03 23:42:35,
7786,東方風能,149.68,16.73,23.8,K<D,16.11,-2.38,-1.42,-0.96,DIF<MACD,173.03,160.7,148.37,17.99,83,220,0.1,266.55,14.26,2.0,1.32,2026-02-03 23:42:36,
7788,松川精密,180.79,74.92,79.66,K<D,72.64,14.94,12.12,2.82,DIF>MACD,205.13,157.18,109.22,74.29,653,1143,0.79,145.14,44.5,2.5,1.37,2026-02-03 23:42:37,
7791,皇家可口,69.41,19.78,18.62,K<D,23.89,-0.46,-0.4,-0.07,DIF<MACD,72.7,71.41,70.13,10.52,44,95,0.27,49.21,11.82,3.3,4.69,2026-02-03 23:42:38,
7795,長廣,409.92,78.3,83.9,K<D,70.36,47.34,40.18,7.16,DIF>MACD,469.3,341.07,212.85,76.41,1268,2083,0.89,325.96,137.38,3.0,0.73,2026-02-03 23:42:40,
7799,禾榮科,479.72,67.8,48.16,K>D,62.14,-7.5,-17.94,10.44,DIF>MACD,475.95,425.77,375.6,97.69,1948,1005,1.88,745.82,,,,2026-02-03 23:42:41,
8011,台通,20.4,13.88,22.73,K<D,18.93,-0.38,-0.16,-0.22,DIF<MACD,23.49,21.91,20.33,0.25,902,1571,0.56,34.26,7.79,1.4,6.78,2026-02-03 23:42:42,
8016,矽創,193.77,49.33,65.79,K<D,48.6,2.76,2.89,-0.13,DIF<MACD,197.35,190.85,184.35,70.33,463,631,1.01,229.62,14.09,12.0,6.22,2026-02-03 23:42:43,
8021,尖點,202.71,19.04,33.63,K<D,41.7,8.11,13.72,-5.61,DIF<MACD,245.26,216.76,188.25,29.13,3916,3909,0.88,290.24,101.0,1.2,0.59,2026-02-03 23:42:44,
8028,昇陽半導體,171.67,15.33,12.78,黃金交叉,33.61,-2.07,0.16,-2.23,DIF<MACD,198.82,180.8,162.78,10.77,2856,4535,0.57,295.93,41.46,2.2,1.29,2026-02-03 23:42:45,
8033,雷虎,142.13,20.95,38.27,K<D,32.41,-0.09,2.06,-2.15,DIF<MACD,162.96,151.15,139.34,0.0,3977,8682,0.34,211.39,148.92,,,2026-02-03 23:42:46,
8039,台虹,87.0,22.16,36.77,K<D,49.63,0.53,1.17,-0.65,DIF<MACD,94.23,87.99,81.76,41.98,6411,12141,0.4,225.43,68.1,2.5,2.91,2026-02-03 23:42:47,
8045,達運光電,75.78,43.63,45.11,K<D,57.2,1.28,0.96,0.31,DIF>MACD,88.97,77.87,66.77,44.91,313,415,0.78,73.26,94.02,1.97,2.56,2026-02-03 23:42:48,
8046,南電,383.4,78.68,83.62,K<D,82.44,35.08,30.32,4.76,DIF>MACD,448.14,325.75,203.36,78.14,2960,3101,1.26,2549.12,273.96,1.0,0.25,2026-02-03 23:42:49,
8070,長華*,45.64,31.27,46.75,K<D,45.27,0.65,0.93,-0.28,DIF<MACD,49.82,47.15,44.49,42.2,2584,5401,0.34,326.54,23.62,2.71,5.85,2026-02-03 23:42:51,
8072,陞泰,29.97,8.86,21.2,K<D,41.09,-0.06,0.24,-0.3,DIF<MACD,33.49,31.46,29.42,13.65,119,236,0.53,23.84,30.41,1.0,3.36,2026-02-03 23:42:52,
8081,致新,234.03,55.49,60.11,K<D,61.21,7.93,6.85,1.08,DIF>MACD,251.81,227.78,203.74,78.14,582,1023,0.74,206.18,13.81,16.0,6.65,2026-02-03 23:42:53,
8101,華冠,15.05,35.06,41.86,K<D,10.56,-0.22,-0.19,-0.04,DIF<MACD,16.7,15.81,14.92,13.36,1,8,0.1,7.22,5.88,,,2026-02-03 23:42:54,
8103,瀚荃,91.23,19.01,24.86,K<D,45.29,-0.16,1.03,-1.19,DIF<MACD,102.06,94.25,86.43,34.59,2244,2822,0.58,60.47,22.68,4.87,5.37,2026-02-03 23:42:55,
8104,錸寶,36.58,44.11,54.12,K<D,57.31,1.61,1.66,-0.05,DIF<MACD,42.74,36.54,30.33,52.44,2560,6872,0.8,38.11,105.57,0.1,0.27,2026-02-03 23:42:56,
8105,凌巨,12.14,7.22,13.47,K<D,32.38,-0.07,0.29,-0.37,DIF<MACD,15.68,13.65,11.63,7.4,1759,3533,0.72,52.76,54.32,0.1,0.84,2026-02-03 23:42:57,
8110,華東,65.32,18.58,38.96,K<D,33.57,3.8,6.27,-2.47,DIF<MACD,88.06,78.03,67.99,0.0,69362,60798,1.22,338.34,55.75,0.2,0.3,2026-02-03 23:42:59,
8112,至上,68.9,37.75,42.32,K<D,38.65,0.52,1.08,-0.56,DIF<MACD,85.33,78.24,71.16,6.13,57604,57107,1.16,369.26,43.37,3.35,4.74,2026-02-03 23:43:00,
8114,振樺電,186.01,19.95,18.93,K<D,35.58,0.52,2.51,-1.99,DIF<MACD,207.84,190.22,172.61,34.84,743,904,0.35,140.07,9.62,7.76,4.23,2026-02-03 23:43:02,
8131,福懋科,66.78,33.8,54.27,K<D,45.74,4.39,5.7,-1.31,DIF<MACD,84.58,72.42,60.26,18.56,17660,17244,1.14,295.4,85.64,1.45,2.17,2026-02-03 23:43:03,
8150,南茂,56.94,21.6,27.45,K<D,45.45,2.54,4.19,-1.64,DIF<MACD,73.1,62.34,51.59,29.16,30653,31701,0.98,391.52,82.79,1.23,2.18,2026-02-03 23:43:04,
8162,微矽電子-創,36.46,30.54,35.59,K<D,49.78,0.35,0.6,-0.25,DIF<MACD,39.77,37.42,35.07,32.21,61,110,0.61,25.14,18.21,1.0,2.73,2026-02-03 23:43:05,
8163,達方,30.38,21.14,25.96,K<D,35.34,0.04,0.18,-0.14,DIF<MACD,33.41,31.59,29.77,21.18,466,572,0.67,85.15,35.87,2.0,6.48,2026-02-03 23:43:06,
8201,無敵,14.37,27.39,39.1,K<D,53.01,0.13,0.22,-0.08,DIF<MACD,15.99,14.62,13.26,31.79,320,186,1.3,8.79,,,,2026-02-03 23:43:08,
8210,勤誠,972.16,40.44,42.9,黃金交叉,49.38,-2.62,-1.38,-1.24,DIF<MACD,990.06,935.2,880.34,66.34,2165,2045,0.75,1196.8,40.35,7.49,0.78,2026-02-03 23:43:09,
8213,志超,35.86,46.14,61.64,K<D,57.73,0.58,0.63,-0.05,DIF<MACD,36.78,35.07,33.36,68.65,476,732,1.1,93.71,13.79,1.38,3.89,2026-02-03 23:43:10,
8215,明基材,18.79,7.46,16.54,K<D,30.71,-0.09,0.15,-0.24,DIF<MACD,22.04,20.56,19.08,0.0,569,601,0.86,61.09,952.5,0.62,3.25,2026-02-03 23:43:11,
8222,寶一,40.42,2.05,9.27,K<D,26.59,-0.23,0.15,-0.38,DIF<MACD,45.11,42.38,39.64,16.73,326,477,0.65,27.57,65.9,0.7,1.74,2026-02-03 23:43:12,
8249,菱光,57.02,35.1,55.75,K<D,53.21,1.99,2.03,-0.04,DIF<MACD,64.39,56.51,48.63,57.45,1608,5562,0.1,77.62,13.13,2.02,3.51,2026-02-03 23:43:13,
8261,富鼎,86.23,21.71,37.09,K<D,40.94,0.18,0.91,-0.73,DIF<MACD,100.32,92.88,85.44,10.99,905,2179,0.1,105.09,15.79,3.19,3.61,2026-02-03 23:43:14,
8271,宇瞻,108.65,18.7,28.14,K<D,34.86,1.22,3.45,-2.23,DIF<MACD,135.44,121.5,107.56,3.84,8457,11248,0.97,135.82,28.65,2.21,2.08,2026-02-03 23:43:16,
8341,日友,74.15,5.96,13.01,黃金交叉,0.06,-0.95,-0.3,-0.65,DIF<MACD,88.78,80.34,71.89,23.35,311,398,0.82,98.54,16.51,3.8,5.01,2026-02-03 23:43:17,
8367,建新國際,44.16,43.83,51.57,K<D,43.28,-0.09,-0.1,0.01,DIF>MACD,43.7,43.07,42.43,40.72,40,35,1.16,39.63,13.11,2.8,6.51,2026-02-03 23:43:18,
8374,羅昇,83.43,24.42,45.03,K<D,47.12,1.61,2.45,-0.84,DIF<MACD,97.07,88.57,80.06,20.79,502,1725,0.1,93.95,76.09,0.45,0.54,2026-02-03 23:43:19,
8404,百和興業-KY,22.37,8.22,14.24,K<D,24.55,-0.28,-0.15,-0.13,DIF<MACD,25.13,23.93,22.73,10.06,299,402,0.98,95.74,17.81,0.15,0.66,2026-02-03 23:43:20,
8411,福貞-KY,12.03,74.66,75.95,K>D,39.12,-0.05,-0.06,0.01,DIF>MACD,12.23,12.06,11.89,27.9,63,53,0.84,26.21,21.43,0.05,0.42,2026-02-03 23:43:22,
8422,可寧衛*,36.19,6.3,17.57,K<D,20.54,1.41,2.83,-1.42,DIF<MACD,49.78,40.98,32.18,12.15,51401,60815,0.54,402.43,29.5,0.99,2.8,2026-02-03 23:43:23,
8429,金麗-KY,7.55,19.68,31.6,K<D,36.08,-0.02,-0.01,-0.01,DIF<MACD,7.77,7.59,7.4,6.28,219,555,0.36,13.84,186.25,,,2026-02-03 23:43:24,
8438,昶昕,58.25,29.46,48.54,K<D,51.58,5.27,6.82,-1.56,DIF<MACD,71.78,59.29,46.8,37.56,1352,1428,0.74,40.01,34.88,1.3,2.27,2026-02-03 23:43:25,
8442,威宏-KY,69.15,16.13,25.9,K<D,26.19,-0.24,0.03,-0.27,DIF<MACD,73.2,70.71,68.21,11.5,68,75,0.66,48.07,12.23,6.41,9.36,2026-02-03 23:43:26,
8443,阿瘦,11.43,57.54,62.79,K<D,54.26,0.05,0.06,-0.02,DIF<MACD,11.68,11.33,10.97,45.93,3,9,0.51,7.55,,0.2,1.77,2026-02-03 23:43:28,
8454,富邦媒,191.94,25.24,20.98,K>D,9.07,-5.82,-5.49,-0.33,DIF<MACD,212.07,197.57,183.08,11.55,245,429,0.72,498.15,15.65,12.19,6.48,2026-02-03 23:43:30,
8462,柏文,136.42,24.84,20.89,K>D,9.86,-3.34,-2.0,-1.34,DIF<MACD,163.35,149.88,136.4,1.12,163,258,0.95,109.82,19.0,4.2,3.03,2026-02-03 23:43:31,
8463,潤泰材,26.48,29.85,39.2,K<D,29.38,-0.05,-0.01,-0.03,DIF<MACD,27.16,26.75,26.35,15.45,57,69,0.75,39.75,12.44,1.1,4.15,2026-02-03 23:43:33,
8464,億豐,406.58,49.89,57.74,K<D,57.46,9.81,10.37,-0.56,DIF<MACD,442.77,408.82,374.88,65.7,865,1620,0.1,1211.64,18.49,14.5,3.51,2026-02-03 23:43:34,
8466,美吉吉-KY,22.64,15.54,22.49,K<D,52.77,0.0,0.09,-0.09,DIF<MACD,24.11,22.41,20.72,34.66,33,26,1.03,17.48,39.29,1.2,5.45,2026-02-03 23:43:35,
8467,波力-KY,194.55,45.02,50.08,K<D,69.56,5.54,6.49,-0.95,DIF<MACD,198.54,182.6,166.66,81.36,28,63,0.92,93.52,14.97,4.06,2.14,2026-02-03 23:43:36,
8473,山林水,35.35,0.01,11.63,K<D,33.77,-0.02,0.45,-0.47,DIF<MACD,42.27,38.63,34.99,18.4,355,593,0.7,65.74,17.91,0.73,2.01,2026-02-03 23:43:37,
8476,台境*,18.12,0.28,14.83,K<D,35.15,-0.01,0.51,-0.51,DIF<MACD,25.17,20.32,15.47,18.58,1022,1495,0.89,28.87,198.89,1.02,5.7,2026-02-03 23:43:38,
8478,東哥遊艇,186.13,21.27,27.1,K<D,28.18,-2.6,-1.75,-0.86,DIF<MACD,196.4,189.4,182.4,1.42,133,213,0.14,170.56,24.83,5.0,2.75,2026-02-03 23:43:39,
8481,政伸,41.15,24.55,40.24,K<D,62.05,0.36,0.41,-0.05,DIF<MACD,43.59,41.91,40.24,50.31,40,18,2.15,27.94,12.87,2.55,6.08,2026-02-03 23:43:41,
8482,商億-KY,48.8,64.5,48.15,K>D,41.36,-0.24,-0.17,-0.06,DIF<MACD,50.9,48.96,47.03,44.79,3,5,0.13,51.07,16.59,4.36,8.97,2026-02-03 23:43:42,
8487,愛爾達-創,81.99,24.25,33.57,K<D,59.06,0.48,0.59,-0.11,DIF<MACD,81.28,80.15,79.02,53.07,21,27,0.85,21.23,17.32,5.2,6.5,2026-02-03 23:43:43,
8488,吉源-KY,9.67,10.94,13.53,黃金交叉,45.7,-0.03,-0.02,-0.01,DIF<MACD,10.13,9.97,9.82,33.7,19,10,2.21,7.31,,,,2026-02-03 23:43:44,
8499,鼎炫-KY,295.96,20.52,29.24,K<D,37.87,-8.81,-7.17,-1.64,DIF<MACD,336.12,311.52,286.93,3.23,46,110,0.89,120.41,27.18,8.06,2.76,2026-02-03 23:43:45,
8926,台汽電,42.48,24.49,37.3,K<D,61.27,0.43,0.46,-0.03,DIF<MACD,45.11,42.73,40.35,60.11,521,994,0.56,314.02,18.07,2.1,4.88,2026-02-03 23:43:47,
8940,新天地,20.61,15.01,20.33,K>D,35.53,-0.09,-0.03,-0.06,DIF<MACD,21.09,20.53,19.97,7.14,33,54,0.57,13.57,26.45,,,2026-02-03 23:43:48,
8996,高力,840.09,83.43,71.62,K>D,60.77,51.59,47.65,3.95,DIF>MACD,839.49,714.45,589.41,84.69,5181,3340,2.0,749.59,124.35,4.02,0.49,2026-02-03 23:43:49,
9103,美德醫療-DR,5.95,80.99,79.23,K>D,73.57,0.38,0.22,0.16,DIF>MACD,6.32,5.01,3.7,70.89,2596,7393,0.52,31.6,,,,2026-02-03 23:43:50,
9105,泰金寶-DR,6.04,13.31,19.19,K<D,33.27,0.03,0.07,-0.04,DIF<MACD,6.67,6.18,5.68,27.84,14600,26375,0.11,632.23,28.81,0.18,2.98,2026-02-03 23:43:51,
9110,越南控-DR,3.22,59.52,58.07,黃金交叉,53.84,0.01,0.0,0.0,DIF>MACD,3.21,3.09,2.96,79.79,16,39,0.38,28.59,,,,2026-02-03 23:43:52,
9136,巨騰-DR,7.68,8.03,12.59,K<D,32.87,0.01,0.13,-0.12,DIF<MACD,8.89,8.17,7.45,0.0,277,380,0.47,63.59,,,,2026-02-03 23:43:53,
9801,9801,10.99,63.56,52.17,黃金交叉,42.54,-0.04,-0.05,0.01,黃金交叉,11.34,11.06,10.78,58.55,2105,2419,0.84,,,,,2026-02-03 23:43:54,
9802,鈺齊-KY,95.04,9.89,12.0,K<D,19.95,-2.58,-2.23,-0.34,DIF<MACD,104.42,98.45,92.47,8.22,1434,1292,1.07,187.32,12.98,5.1,5.47,2026-02-03 23:43:55,
9902,台火,15.99,19.67,32.75,K<D,42.42,-0.03,0.09,-0.13,DIF<MACD,18.28,17.29,16.3,6.17,235,392,0.68,16.13,548.33,0.3,1.82,2026-02-03 23:43:57,
9904,寶成,30.58,21.08,23.16,K<D,29.93,-0.03,0.08,-0.12,DIF<MACD,32.06,31.12,30.19,1.64,5053,7463,0.54,895.82,8.04,1.7,5.59,2026-02-03 23:43:58,
9905,大華,19.63,38.85,58.12,K<D,42.57,0.01,0.03,-0.01,DIF<MACD,20.21,20.05,19.89,24.17,63,79,0.46,60.85,15.47,1.2,6.02,2026-02-03 23:43:59,
9906,欣巴巴,43.44,23.78,14.05,黃金交叉,4.81,-1.38,-1.05,-0.33,DIF<MACD,51.09,47.08,43.08,7.31,383,257,1.49,40.17,54.21,6.5,14.62,2026-02-03 23:44:00,
9907,統一實,17.4,10.22,17.83,K<D,11.06,-0.12,-0.02,-0.1,DIF<MACD,19.2,18.48,17.76,11.44,2332,2383,1.31,281.88,13.03,0.97,5.43,2026-02-03 23:44:01,
9908,大台北,30.05,23.09,32.48,K<D,34.46,-0.04,-0.04,-0.0,DIF<MACD,29.98,29.84,29.69,11.47,167,175,1.11,148.76,17.37,1.2,4.04,2026-02-03 23:44:02,
9910,豐泰,91.91,13.34,13.95,K<D,18.8,-5.45,-5.25,-0.2,DIF<MACD,111.69,100.69,89.68,12.86,1131,2024,0.4,916.38,17.68,5.1,5.5,2026-02-03 23:44:03,
9911,櫻花,84.63,27.98,28.44,K<D,41.6,-0.06,0.06,-0.12,DIF<MACD,85.4,83.92,82.44,36.51,98,163,1.04,183.76,14.1,4.7,5.63,2026-02-03 23:44:05,
9912,偉聯,11.69,24.44,27.44,K<D,35.81,-0.06,-0.05,-0.01,DIF<MACD,12.21,12.03,11.86,39.54,19,42,0.87,6.5,,,,2026-02-03 23:44:06,
9914,美利達,87.91,39.04,24.46,黃金交叉,51.54,0.28,0.24,0.04,黃金交叉,94.01,86.62,79.23,63.18,2355,1610,1.17,265.8,13.45,4.0,4.5,2026-02-03 23:44:07,
9917,中保科,105.25,11.99,8.32,K<D,22.49,-0.67,-0.31,-0.36,DIF<MACD,111.17,107.72,104.28,18.15,410,696,0.13,466.25,15.96,5.2,4.95,2026-02-03 23:44:08,
9918,欣天然,40.34,69.9,70.3,K<D,52.56,-0.02,-0.02,0.01,黃金交叉,39.92,39.58,39.24,68.58,12,11,1.29,70.58,22.92,1.6,4.04,2026-02-03 23:44:10,
9919,康那香,16.96,34.69,38.44,K<D,52.17,0.25,0.17,0.08,DIF>MACD,18.56,16.88,15.2,54.72,1139,5351,0.54,33.5,,0.2,1.17,2026-02-03 23:44:11,
9921,巨大,93.4,28.97,31.32,黃金交叉,46.15,-0.61,-0.52,-0.09,DIF<MACD,97.12,92.31,87.51,56.3,2588,2306,1.59,363.44,15.15,2.2,2.37,2026-02-03 23:44:12,
9924,福興,48.65,10.35,16.55,K<D,25.87,-1.08,-0.93,-0.15,DIF<MACD,51.28,49.42,47.56,8.24,63,104,1.0,71.69,10.86,5.88,12.37,2026-02-03 23:44:13,
9925,新保,40.98,25.41,31.65,K<D,36.8,-0.02,0.0,-0.02,DIF<MACD,41.01,40.78,40.55,42.04,127,228,0.66,156.37,16.54,2.0,4.91,2026-02-03 23:44:15,
9926,新海,48.56,45.42,26.36,黃金交叉,46.2,-0.07,-0.08,0.01,DIF>MACD,49.53,49.3,49.08,60.68,3,15,0.22,88.59,18.84,2.0,4.05,2026-02-03 23:44:16,
9927,泰銘,67.52,28.56,38.77,K<D,43.22,0.3,0.4,-0.1,DIF<MACD,72.23,69.97,67.72,38.56,51,89,0.11,83.4,12.52,2.83,4.07,2026-02-03 23:44:17,
9928,中視,18.6,44.86,45.96,K>D,56.54,-0.07,-0.09,0.02,DIF>MACD,18.48,18.18,17.87,49.77,26,56,0.22,12.87,,,,2026-02-03 23:44:18,
9929,秋雨,10.59,96.56,89.54,K>D,59.89,0.05,0.02,0.03,DIF>MACD,10.92,10.64,10.36,100.0,8,6,1.35,11.04,,,,2026-02-03 23:44:20,
9930,中聯資源,71.06,18.99,18.53,K<D,8.12,-0.24,-0.09,-0.15,DIF<MACD,71.94,70.58,69.22,3.06,70,127,0.68,172.74,13.84,4.0,5.76,2026-02-03 23:44:21,
9931,欣高,34.41,49.89,49.12,黃金交叉,57.85,0.04,0.02,0.02,DIF>MACD,34.4,33.97,33.55,96.2,2,5,0.47,41.35,12.58,1.8,5.24,2026-02-03 23:44:22,
9933,中鼎,31.92,13.59,11.21,K<D,30.45,-0.2,0.02,-0.22,DIF<MACD,34.04,32.24,30.43,14.25,2450,2926,1.08,277.21,97.19,1.0,3.22,2026-02-03 23:44:23,
9934,成霖,10.15,15.35,23.9,K<D,45.84,0.03,0.09,-0.06,DIF<MACD,10.83,10.22,9.61,24.68,528,562,0.72,40.98,58.65,0.35,3.51,2026-02-03 23:44:24,
9935,慶豐富,20.19,14.53,24.77,K<D,39.88,-0.11,-0.03,-0.08,DIF<MACD,20.9,20.12,19.35,14.3,128,207,0.68,34.86,11.88,1.8,9.18,2026-02-03 23:44:26,
9937,全國,56.89,37.81,43.27,K<D,59.82,-0.06,0.04,-0.1,DIF<MACD,59.26,57.84,56.41,44.68,5,40,0.1,177.39,24.22,2.1,3.66,2026-02-03 23:44:27,
9938,百和,51.82,16.91,14.77,黃金交叉,30.95,-0.57,-0.38,-0.19,DIF<MACD,54.67,52.17,49.66,17.8,1165,1489,0.69,151.96,11.86,3.0,5.88,2026-02-03 23:44:28,
9939,宏全,117.31,35.09,48.11,K<D,46.05,-0.11,-0.07,-0.04,DIF<MACD,122.97,119.33,115.68,33.37,838,1341,0.88,349.03,13.47,6.2,5.25,2026-02-03 23:44:29,
9940,信義,21.57,14.6,20.7,K<D,10.44,-0.24,-0.17,-0.07,DIF<MACD,23.13,22.33,21.53,0.0,484,438,1.29,159.16,54.0,1.8,8.33,2026-02-03 23:44:30,
9941,裕融,78.6,26.62,23.71,K<D,24.55,-2.36,-2.64,0.29,DIF>MACD,82.4,79.59,76.77,14.99,859,1180,1.22,449.0,11.27,4.38,5.62,2026-02-03 23:44:32,
9942,茂順,114.0,60.45,72.27,K<D,67.47,1.58,1.54,0.05,DIF>MACD,115.08,109.9,104.72,64.29,97,128,0.54,92.72,13.39,7.0,6.28,2026-02-03 23:44:33,
9943,好樂迪,60.82,19.05,20.11,K<D,19.15,-0.34,-0.3,-0.05,DIF<MACD,60.68,59.91,59.14,0.0,36,52,0.7,73.98,11.92,4.8,8.12,2026-02-03 23:44:34,
9944,新麗,16.92,20.66,37.23,K<D,45.81,-0.02,0.01,-0.03,DIF<MACD,17.27,16.88,16.5,15.18,40,95,0.25,17.63,,0.3,1.8,2026-02-03 23:44:35,
9945,潤泰新,28.06,8.69,19.89,K<D,21.87,-0.31,-0.19,-0.11,DIF<MACD,30.37,29.38,28.38,0.0,11650,8900,1.25,799.33,8.22,1.1,3.9,2026-02-03 23:44:37,
